x,y,z,confidence,hand,gesture
-0.0060756616294384,0.06910346448421478,0.06910346448421478,0.8842331171035767,Right,fireball
-0.006383085623383522,0.06796082109212875,0.06796082109212875,0.8886791467666626,Right,fireball
-0.0055317869409918785,0.06854808330535889,0.06854808330535889,0.8903859853744507,Right,fireball
-0.006798427551984787,0.06911147385835648,0.06911147385835648,0.8685755133628845,Right,fireball
-0.00653908122330904,0.06874950975179672,0.06874950975179672,0.8860806822776794,Right,fireball
-0.006706833839416504,0.0702587217092514,0.0702587217092514,0.8635604977607727,Right,fireball
-0.0036727539263665676,0.06604547798633575,0.06604547798633575,0.7776113748550415,Right,fireball
-0.007338639348745346,0.0654568299651146,0.0654568299651146,0.8206627368927002,Right,fireball
-0.005702419672161341,0.0680958703160286,0.0680958703160286,0.853920578956604,Right,fireball
-0.005985198076814413,0.06671235710382462,0.06671235710382462,0.8374072909355164,Right,fireball
-0.004072192590683699,0.06776808947324753,0.06776808947324753,0.8852208256721497,Right,fireball
-0.0038797392044216394,0.06611423194408417,0.06611423194408417,0.8701978921890259,Right,fireball
-0.004976470489054918,0.06672347337007523,0.06672347337007523,0.8686802387237549,Right,fireball
-0.001707899384200573,0.06665200740098953,0.06665200740098953,0.8059485554695129,Right,fireball
-0.0035155632067471743,0.06770889461040497,0.06770889461040497,0.7654749751091003,Right,fireball
-0.004432814661413431,0.06703312695026398,0.06703312695026398,0.7850130200386047,Right,fireball
-0.002123256679624319,0.06628342717885971,0.06628342717885971,0.7241529822349548,Right,fireball
-0.005468748975545168,0.06704355776309967,0.06704355776309967,0.8178885579109192,Right,fireball
-0.004305698908865452,0.06752519309520721,0.06752519309520721,0.8492444753646851,Right,fireball
-0.0024019198026508093,0.06627436727285385,0.06627436727285385,0.7518618702888489,Right,fireball
-0.002378682140260935,0.06574747711420059,0.06574747711420059,0.6726813912391663,Right,fireball
-0.0036420291289687157,0.06684985756874084,0.06684985756874084,0.8729170560836792,Right,fireball
-0.0025715669617056847,0.06498589366674423,0.06498589366674423,0.7175431251525879,Right,fireball
-0.0030946647748351097,0.06691199541091919,0.06691199541091919,0.7736020088195801,Right,fireball
-0.0022751963697373867,0.06835412234067917,0.06835412234067917,0.826866626739502,Right,fireball
-0.0033931122161448,0.06592579185962677,0.06592579185962677,0.7334410548210144,Right,fireball
-0.003463579108938575,0.06595048308372498,0.06595048308372498,0.825467050075531,Right,fireball
-0.00260942243039608,0.06714395433664322,0.06714395433664322,0.8576187491416931,Right,fireball
-0.0022151758894324303,0.06586483865976334,0.06586483865976334,0.7383254766464233,Right,fireball
-0.003958362154662609,0.06292298436164856,0.06292298436164856,0.7682872414588928,Right,fireball
-0.003489159047603607,0.0654246136546135,0.0654246136546135,0.7946475744247437,Right,fireball
-0.004573154263198376,0.06560729444026947,0.06560729444026947,0.8563891649246216,Right,fireball
-0.004608830902725458,0.06822049617767334,0.06822049617767334,0.9237280488014221,Right,fireball
-0.0037513719871640205,0.06602209806442261,0.06602209806442261,0.8398727178573608,Right,fireball
-0.004841869696974754,0.06615586578845978,0.06615586578845978,0.8500572443008423,Right,fireball
-0.005241389386355877,0.07108873128890991,0.07108873128890991,0.858293354511261,Right,fireball
-0.004715542308986187,0.06734776496887207,0.06734776496887207,0.8577994704246521,Right,fireball
-0.004779973067343235,0.0715872272849083,0.0715872272849083,0.8401143550872803,Right,fireball
-0.004942537285387516,0.07584112882614136,0.07584112882614136,0.8604386448860168,Right,fireball
-0.0012478267308324575,0.0724712610244751,0.0724712610244751,0.6470205187797546,Right,fireball
-0.006110713817179203,0.07290375232696533,0.07290375232696533,0.883473813533783,Right,fireball
-0.004990566987544298,0.07468421757221222,0.07468421757221222,0.8676753044128418,Right,fireball
-0.002983015961945057,0.07214541733264923,0.07214541733264923,0.5633872151374817,Left,fireball
-0.003459532279521227,0.07489582151174545,0.07489582151174545,0.553034245967865,Left,fireball
-0.001750925206579268,0.07364601641893387,0.07364601641893387,0.7405441403388977,Left,fireball
-0.004441064782440662,0.07866211980581284,0.07866211980581284,0.6508867740631104,Left,fireball
-0.007547321263700724,0.07852146029472351,0.07852146029472351,0.560211181640625,Right,fireball
-0.007458832114934921,0.08023662865161896,0.08023662865161896,0.6775144934654236,Right,fireball
-0.005631406791508198,0.07738399505615234,0.07738399505615234,0.6514205932617188,Left,fireball
-0.0069684432819485664,0.07733205705881119,0.07733205705881119,0.5111863613128662,Left,fireball
-0.005592622794210911,0.07801569998264313,0.07801569998264313,0.6289150714874268,Right,fireball
-0.004161665681749582,0.07435149699449539,0.07435149699449539,0.6799834966659546,Left,fireball
-0.004451812244951725,0.07902435958385468,0.07902435958385468,0.7226202487945557,Right,fireball
-0.005441648419946432,0.07545078545808792,0.07545078545808792,0.8347288966178894,Right,fireball
-0.0064931283704936504,0.07332363724708557,0.07332363724708557,0.7611492276191711,Right,fireball
-0.004168989136815071,0.07111847400665283,0.07111847400665283,0.6103788614273071,Right,fireball
-0.005648721940815449,0.07313660532236099,0.07313660532236099,0.7226519584655762,Right,fireball
-0.005345882382243872,0.07508676499128342,0.07508676499128342,0.8204246759414673,Right,fireball
-0.0063587361946702,0.0737806037068367,0.0737806037068367,0.8729785084724426,Right,fireball
-0.0035698774736374617,0.06766567379236221,0.06766567379236221,0.6683667898178101,Left,fireball
-0.004458008334040642,0.07187298685312271,0.07187298685312271,0.5681920051574707,Left,fireball
-0.004179187584668398,0.07621856778860092,0.07621856778860092,0.5413756370544434,Right,fireball
-0.004814196843653917,0.0755879282951355,0.0755879282951355,0.7573385238647461,Right,fireball
-0.005595080554485321,0.076350636780262,0.076350636780262,0.7627217173576355,Right,fireball
-0.005116567946970463,0.07511330395936966,0.07511330395936966,0.7240428924560547,Right,fireball
-0.005290426313877106,0.07568904012441635,0.07568904012441635,0.7528311014175415,Right,fireball
-0.002587235067039728,0.07177747786045074,0.07177747786045074,0.7058345079421997,Left,fireball
-0.004783817566931248,0.07298783957958221,0.07298783957958221,0.5561919808387756,Right,fireball
-0.004925020970404148,0.0756647065281868,0.0756647065281868,0.7387319803237915,Right,fireball
-0.005751198157668114,0.07639677077531815,0.07639677077531815,0.8788908123970032,Right,fireball
-0.00525366235524416,0.07504858076572418,0.07504858076572418,0.7797815799713135,Right,fireball
-0.005083039868623018,0.07481328397989273,0.07481328397989273,0.7294192314147949,Right,fireball
-0.007500851526856422,0.07707945257425308,0.07707945257425308,0.8992694020271301,Right,fireball
-0.006755148060619831,0.07774490863084793,0.07774490863084793,0.8710952997207642,Right,fireball
-0.006257438100874424,0.07515598088502884,0.07515598088502884,0.7937759160995483,Right,fireball
-0.0071879178285598755,0.07679391652345657,0.07679391652345657,0.8417600393295288,Right,fireball
-0.007152688689529896,0.0774480402469635,0.0774480402469635,0.8691318035125732,Right,fireball
-0.006802086718380451,0.07648804783821106,0.07648804783821106,0.8448690176010132,Right,fireball
-0.006694009527564049,0.07518665492534637,0.07518665492534637,0.8027845621109009,Right,fireball
-0.006388090550899506,0.0766332745552063,0.0766332745552063,0.8297935724258423,Right,fireball
-0.00791674479842186,0.07802525907754898,0.07802525907754898,0.8814773559570312,Right,fireball
-0.009322218596935272,0.07875683903694153,0.07875683903694153,0.8920477628707886,Right,fireball
-0.00998685136437416,0.07811647653579712,0.07811647653579712,0.922697901725769,Right,fireball
-0.00927809439599514,0.07984648644924164,0.07984648644924164,0.909626841545105,Right,fireball
-0.010205762460827827,0.07875114679336548,0.07875114679336548,0.9324573278427124,Right,fireball
-0.010824657045304775,0.07840912789106369,0.07840912789106369,0.92876797914505,Right,fireball
-0.010708367452025414,0.07732201367616653,0.07732201367616653,0.9124919176101685,Right,fireball
-0.010939025320112705,0.0775080993771553,0.0775080993771553,0.9385131001472473,Right,fireball
-0.010656852275133133,0.0764244869351387,0.0764244869351387,0.8907497525215149,Right,fireball
-0.009844688698649406,0.0760435163974762,0.0760435163974762,0.8967610001564026,Right,fireball
-0.010480225086212158,0.07583129405975342,0.07583129405975342,0.8187196254730225,Right,fireball
-0.01137982215732336,0.07724583894014359,0.07724583894014359,0.8634157776832581,Right,fireball
-0.011878096498548985,0.07732785493135452,0.07732785493135452,0.8599525690078735,Right,fireball
-0.012454929761588573,0.07623481005430222,0.07623481005430222,0.8987647891044617,Right,fireball
-0.011311021633446217,0.07555375248193741,0.07555375248193741,0.886425256729126,Right,fireball
-0.012391606345772743,0.0745677649974823,0.0745677649974823,0.8940447568893433,Right,fireball
-0.013659401796758175,0.07505398988723755,0.07505398988723755,0.9277504086494446,Right,fireball
-0.01422618143260479,0.07565068453550339,0.07565068453550339,0.8946603536605835,Right,fireball
-0.01359360758215189,0.07322680205106735,0.07322680205106735,0.8940240740776062,Right,fireball
-0.015107419341802597,0.07652725279331207,0.07652725279331207,0.9062151312828064,Right,fireball
-0.014549633488059044,0.07431167364120483,0.07431167364120483,0.9233143925666809,Right,fireball
-0.016508320346474648,0.07483051717281342,0.07483051717281342,0.9319363832473755,Right,fireball
-0.01631424017250538,0.0741906389594078,0.0741906389594078,0.9371679425239563,Right,fireball
-0.01656295359134674,0.07524014264345169,0.07524014264345169,0.9055978059768677,Right,fireball
-0.016137419268488884,0.07445770502090454,0.07445770502090454,0.8808884024620056,Right,fireball
-0.016647402197122574,0.07505475729703903,0.07505475729703903,0.9258162975311279,Right,fireball
-0.0169779472053051,0.07544558495283127,0.07544558495283127,0.9385913014411926,Right,fireball
-0.01682448945939541,0.07403185963630676,0.07403185963630676,0.9441259503364563,Right,fireball
-0.016729194670915604,0.07506391406059265,0.07506391406059265,0.9152774810791016,Right,fireball
-0.018004845827817917,0.0745617002248764,0.0745617002248764,0.9285104870796204,Right,fireball
-0.017061177641153336,0.07340650260448456,0.07340650260448456,0.9513273239135742,Right,fireball
-0.015530206263065338,0.0724472925066948,0.0724472925066948,0.9565814137458801,Right,fireball
-0.013875484466552734,0.07195388525724411,0.07195388525724411,0.9705784320831299,Right,fireball
-0.011623229831457138,0.07240894436836243,0.07240894436836243,0.9702451825141907,Right,fireball
-0.015933725982904434,0.07529755681753159,0.07529755681753159,0.9632494449615479,Right,fireball
-0.01750049740076065,0.07387758791446686,0.07387758791446686,0.9561150670051575,Right,fireball
-0.016130251809954643,0.07144635915756226,0.07144635915756226,0.9623953104019165,Right,fireball
-0.015677236020565033,0.07271626591682434,0.07271626591682434,0.9645063877105713,Right,fireball
-0.014714144170284271,0.07191549241542816,0.07191549241542816,0.9728912711143494,Right,fireball
-0.014130336232483387,0.07293500006198883,0.07293500006198883,0.9652761220932007,Right,fireball
-0.015106331557035446,0.07473178952932358,0.07473178952932358,0.9716728925704956,Right,fireball
-0.01502822246402502,0.07350829988718033,0.07350829988718033,0.97340327501297,Right,fireball
-0.01270889863371849,0.07232692092657089,0.07232692092657089,0.9722392559051514,Right,fireball
-0.016824861988425255,0.07521679252386093,0.07521679252386093,0.96319180727005,Right,fireball
-0.014751696959137917,0.07451926916837692,0.07451926916837692,0.9748873114585876,Right,fireball
-0.017996851354837418,0.07435939460992813,0.07435939460992813,0.9511675834655762,Right,fireball
-0.017159724608063698,0.07453025132417679,0.07453025132417679,0.9669876098632812,Right,fireball
-0.018231969326734543,0.07521317154169083,0.07521317154169083,0.955344557762146,Right,fireball
-0.019209614023566246,0.07646056264638901,0.07646056264638901,0.9579396843910217,Right,fireball
-0.018752824515104294,0.07528870552778244,0.07528870552778244,0.9529879093170166,Right,fireball
-0.018975164741277695,0.07608265429735184,0.07608265429735184,0.951518177986145,Right,fireball
-0.017622165381908417,0.07378260046243668,0.07378260046243668,0.9600479602813721,Right,fireball
-0.01875457540154457,0.07565198093652725,0.07565198093652725,0.9507671594619751,Right,fireball
-0.018743354827165604,0.07498540729284286,0.07498540729284286,0.9501598477363586,Right,fireball
-0.01824658364057541,0.07457933574914932,0.07457933574914932,0.9583946466445923,Right,fireball
-0.01804983802139759,0.07419107854366302,0.07419107854366302,0.9598787426948547,Right,fireball
-0.018290197476744652,0.07589675486087799,0.07589675486087799,0.9621565937995911,Right,fireball
-0.01698269695043564,0.07565817981958389,0.07565817981958389,0.9508720636367798,Right,fireball
-0.01618051901459694,0.07387476414442062,0.07387476414442062,0.957804262638092,Right,fireball
-0.017826298251748085,0.07422575354576111,0.07422575354576111,0.9645161628723145,Right,fireball
-0.01773240603506565,0.07611773163080215,0.07611773163080215,0.9606873393058777,Right,fireball
-0.016665522009134293,0.07591511309146881,0.07591511309146881,0.9674259424209595,Right,fireball
-0.015261992812156677,0.07482300698757172,0.07482300698757172,0.9602933526039124,Right,fireball
-0.016513396054506302,0.07670716196298599,0.07670716196298599,0.9639054536819458,Right,fireball
-0.015491466969251633,0.07623033970594406,0.07623033970594406,0.9621378779411316,Right,fireball
-0.015948491171002388,0.07725691050291061,0.07725691050291061,0.9721765518188477,Right,fireball
-0.015236133709549904,0.07789435237646103,0.07789435237646103,0.9673136472702026,Right,fireball
-0.01544895302504301,0.07659085839986801,0.07659085839986801,0.9743656516075134,Right,fireball
-0.015764495357871056,0.07870364934206009,0.07870364934206009,0.9752920269966125,Right,fireball
-0.015168914571404457,0.07932096719741821,0.07932096719741821,0.9729391932487488,Right,fireball
-0.015436669811606407,0.0807633101940155,0.0807633101940155,0.9772428274154663,Right,fireball
-0.0152958445250988,0.08152700215578079,0.08152700215578079,0.9675958156585693,Right,fireball
-0.01435018703341484,0.08130749315023422,0.08130749315023422,0.9628937244415283,Right,fireball
-0.016035500913858414,0.08194942027330399,0.08194942027330399,0.9727912545204163,Right,fireball
-0.01595224440097809,0.08159595727920532,0.08159595727920532,0.9735777378082275,Right,fireball
-0.01585373841226101,0.08311249315738678,0.08311249315738678,0.9739760756492615,Right,fireball
-0.016341928392648697,0.08375223726034164,0.08375223726034164,0.9710599184036255,Right,fireball
-0.016429465264081955,0.084577277302742,0.084577277302742,0.9729047417640686,Right,fireball
-0.016665278002619743,0.08427858352661133,0.08427858352661133,0.9737204909324646,Right,fireball
-0.01627088338136673,0.08303815126419067,0.08303815126419067,0.9713637232780457,Right,fireball
-0.016184771433472633,0.08323263376951218,0.08323263376951218,0.9646486639976501,Right,fireball
-0.017401207238435745,0.08312017470598221,0.08312017470598221,0.9683630466461182,Right,fireball
-0.01624675653874874,0.0834495946764946,0.0834495946764946,0.9681533575057983,Right,fireball
-0.016891056671738625,0.08257851004600525,0.08257851004600525,0.9742229580879211,Right,fireball
-0.016905494034290314,0.08206342160701752,0.08206342160701752,0.9744906425476074,Right,fireball
-0.016540830954909325,0.08166760951280594,0.08166760951280594,0.9777284860610962,Right,fireball
-0.01643390581011772,0.08202139288187027,0.08202139288187027,0.9779479503631592,Right,fireball
-0.01646401360630989,0.08256889879703522,0.08256889879703522,0.9729220271110535,Right,fireball
-0.016314364969730377,0.0822787880897522,0.0822787880897522,0.9740723371505737,Right,fireball
-0.015937795862555504,0.08244621753692627,0.08244621753692627,0.9708876013755798,Right,fireball
-0.01692928746342659,0.08254169672727585,0.08254169672727585,0.9709489941596985,Right,fireball
-0.015832185745239258,0.08244108408689499,0.08244108408689499,0.9715511798858643,Right,fireball
-0.01632245071232319,0.08103035390377045,0.08103035390377045,0.9659544229507446,Right,fireball
-0.01669677346944809,0.08230876922607422,0.08230876922607422,0.9598561525344849,Right,fireball
-0.016981586813926697,0.08056607097387314,0.08056607097387314,0.963889479637146,Right,fireball
-0.017016079276800156,0.0819963663816452,0.0819963663816452,0.9652349948883057,Right,fireball
-0.01637708768248558,0.08057091385126114,0.08057091385126114,0.9657854437828064,Right,fireball
-0.01659044437110424,0.07983379065990448,0.07983379065990448,0.9713454246520996,Right,fireball
-0.016508013010025024,0.08057314157485962,0.08057314157485962,0.9673834443092346,Right,fireball
-0.016280073672533035,0.0806773379445076,0.0806773379445076,0.9693974852561951,Right,fireball
-0.016856087371706963,0.08176571130752563,0.08176571130752563,0.9693371057510376,Right,fireball
-0.016991689801216125,0.08002927899360657,0.08002927899360657,0.9685521125793457,Right,fireball
-0.017413366585969925,0.0810769647359848,0.0810769647359848,0.9718897342681885,Right,fireball
-0.01721283607184887,0.08093377202749252,0.08093377202749252,0.9670776724815369,Right,fireball
-0.01702982746064663,0.08172773569822311,0.08172773569822311,0.9717791676521301,Right,fireball
-0.016614222899079323,0.08194289356470108,0.08194289356470108,0.9697880148887634,Right,fireball
-0.016697268933057785,0.0829319953918457,0.0829319953918457,0.9713996052742004,Right,fireball
-0.017062898725271225,0.08283968269824982,0.08283968269824982,0.973990797996521,Right,fireball
-0.017406390979886055,0.08240019530057907,0.08240019530057907,0.9688916802406311,Right,fireball
-0.017300758510828018,0.08398424088954926,0.08398424088954926,0.9767478108406067,Right,fireball
-0.016713252291083336,0.0833439826965332,0.0833439826965332,0.96784508228302,Right,fireball
-0.016470318660140038,0.08337408304214478,0.08337408304214478,0.973275899887085,Right,fireball
-0.0166003555059433,0.08372092992067337,0.08372092992067337,0.9743670225143433,Right,fireball
-0.015889521688222885,0.08388002961874008,0.08388002961874008,0.973304033279419,Right,fireball
-0.015076294541358948,0.08449603617191315,0.08449603617191315,0.9677919149398804,Right,fireball
-0.0164102241396904,0.08364775776863098,0.08364775776863098,0.9761086106300354,Right,fireball
-0.01450829952955246,0.08435387164354324,0.08435387164354324,0.9766311645507812,Right,fireball
-0.014368871226906776,0.08408322185277939,0.08408322185277939,0.9636451005935669,Right,fireball
-0.015705905854701996,0.08465008437633514,0.08465008437633514,0.9750256538391113,Right,fireball
-0.0148329958319664,0.0848037526011467,0.0848037526011467,0.9732332229614258,Right,fireball
-0.015513068065047264,0.08273599296808243,0.08273599296808243,0.9663255214691162,Right,fireball
-0.01767100766301155,0.08306428045034409,0.08306428045034409,0.9777273535728455,Right,fireball
-0.01780429109930992,0.08276902884244919,0.08276902884244919,0.9749349355697632,Right,fireball
-0.017022842541337013,0.08105139434337616,0.08105139434337616,0.9762440919876099,Right,fireball
-0.01719387248158455,0.07975324243307114,0.07975324243307114,0.9722328186035156,Right,fireball
-0.0171807948499918,0.07889918237924576,0.07889918237924576,0.9709879159927368,Right,fireball
-0.018443893641233444,0.07948280870914459,0.07948280870914459,0.9700706005096436,Right,fireball
-0.017554648220539093,0.07875277101993561,0.07875277101993561,0.9694647192955017,Right,fireball
-0.018149100244045258,0.0783134251832962,0.0783134251832962,0.9670343995094299,Right,fireball
-0.01859787106513977,0.07858733832836151,0.07858733832836151,0.9731776714324951,Right,fireball
-0.01614019274711609,0.0795859843492508,0.0795859843492508,0.9653702974319458,Right,fireball
-0.017734268680214882,0.07812929153442383,0.07812929153442383,0.9708142876625061,Right,fireball
-0.017234575003385544,0.07897961139678955,0.07897961139678955,0.9702690839767456,Right,fireball
-0.01639953814446926,0.07886562496423721,0.07886562496423721,0.9651597738265991,Right,fireball
-0.018124090507626534,0.07839938998222351,0.07839938998222351,0.9676570296287537,Right,fireball
-0.017854958772659302,0.07944894582033157,0.07944894582033157,0.9700791835784912,Right,fireball
-0.017201436683535576,0.07756016403436661,0.07756016403436661,0.9703966379165649,Right,fireball
-0.018337804824113846,0.0766104981303215,0.0766104981303215,0.9710462689399719,Right,fireball
-0.01961960271000862,0.07583549618721008,0.07583549618721008,0.9612078070640564,Right,fireball
-0.019736692309379578,0.07554801553487778,0.07554801553487778,0.9565390944480896,Right,fireball
-0.020230229943990707,0.07356729358434677,0.07356729358434677,0.9516012072563171,Right,fireball
-0.021090226247906685,0.07380490750074387,0.07380490750074387,0.9347975850105286,Right,fireball
-0.019937807694077492,0.0715828388929367,0.0715828388929367,0.9385365843772888,Right,fireball
-0.020725399255752563,0.07238643616437912,0.07238643616437912,0.9536405801773071,Right,fireball
-0.020905902609229088,0.06996745616197586,0.06996745616197586,0.9536374807357788,Right,fireball
-0.01949959807097912,0.06714197248220444,0.06714197248220444,0.9243717193603516,Right,fireball
-0.01932661235332489,0.06831672787666321,0.06831672787666321,0.9484683275222778,Right,fireball
-0.01955566182732582,0.06620147824287415,0.06620147824287415,0.9602003693580627,Right,fireball
-0.019113996997475624,0.06769292801618576,0.06769292801618576,0.924463152885437,Right,fireball
-0.020427431911230087,0.06602644175291061,0.06602644175291061,0.9520478248596191,Right,fireball
-0.01868167705833912,0.06717448681592941,0.06717448681592941,0.9432982206344604,Right,fireball
-0.019972503185272217,0.0657765194773674,0.0657765194773674,0.9435722827911377,Right,fireball
-0.01908249780535698,0.06640489399433136,0.06640489399433136,0.948012113571167,Right,fireball
-0.02026819996535778,0.0663725957274437,0.0663725957274437,0.9579444527626038,Right,fireball
-0.02188841626048088,0.06619073450565338,0.06619073450565338,0.9628393650054932,Right,fireball
-0.021940013393759727,0.06752981245517731,0.06752981245517731,0.9697449803352356,Right,fireball
-0.020400365814566612,0.06760253012180328,0.06760253012180328,0.9372636079788208,Right,fireball
-0.021437035873532295,0.06823504716157913,0.06823504716157913,0.9427843689918518,Right,fireball
-0.020596396178007126,0.06857462972402573,0.06857462972402573,0.949149489402771,Right,fireball
-0.02275599166750908,0.06672345101833344,0.06672345101833344,0.9657476544380188,Right,fireball
-0.02224748581647873,0.06909102946519852,0.06909102946519852,0.9739682674407959,Right,fireball
-0.022081520408391953,0.06807401776313782,0.06807401776313782,0.9635025262832642,Right,fireball
-0.02013011835515499,0.06901523470878601,0.06901523470878601,0.9632347822189331,Right,fireball
-0.017787093296647072,0.06878291815519333,0.06878291815519333,0.9589285254478455,Right,fireball
-0.014550990425050259,0.06963223963975906,0.06963223963975906,0.9542054533958435,Right,fireball
-0.014276409521698952,0.07042113691568375,0.07042113691568375,0.9302027225494385,Right,fireball
-0.014293618500232697,0.07141940295696259,0.07141940295696259,0.9527636170387268,Right,fireball
-0.014031404629349709,0.07073584944009781,0.07073584944009781,0.9481934905052185,Right,fireball
-0.012755014933645725,0.07257197797298431,0.07257197797298431,0.9324921369552612,Right,fireball
-0.011610930785536766,0.07319533824920654,0.07319533824920654,0.9438172578811646,Right,fireball
-0.010871285572648048,0.0761270597577095,0.0761270597577095,0.939150333404541,Right,fireball
-0.01139982882887125,0.07601995021104813,0.07601995021104813,0.9363528490066528,Right,fireball
-0.011751234531402588,0.07499144226312637,0.07499144226312637,0.9396798610687256,Right,fireball
-0.011647534556686878,0.0718778446316719,0.0718778446316719,0.9400426149368286,Right,fireball
-0.009398166090250015,0.07544682174921036,0.07544682174921036,0.8869905471801758,Right,fireball
-0.009689176455140114,0.07451416552066803,0.07451416552066803,0.9292001724243164,Right,fireball
-0.009204535745084286,0.0749480351805687,0.0749480351805687,0.8980906009674072,Right,fireball
-0.009889328852295876,0.07603296637535095,0.07603296637535095,0.9231173396110535,Right,fireball
-0.010244321078062057,0.07663039863109589,0.07663039863109589,0.905095636844635,Right,fireball
-0.009823648259043694,0.07667088508605957,0.07667088508605957,0.8813120126724243,Right,fireball
-0.00893343798816204,0.07753413915634155,0.07753413915634155,0.8481919765472412,Right,fireball
-0.009484954178333282,0.07586544007062912,0.07586544007062912,0.8754827976226807,Right,fireball
-0.008675014600157738,0.07773110270500183,0.07773110270500183,0.8464062213897705,Right,fireball
-0.008194351568818092,0.07810936123132706,0.07810936123132706,0.8145626783370972,Right,fireball
-0.008556539192795753,0.07541044056415558,0.07541044056415558,0.7947530150413513,Right,fireball
-0.007958929985761642,0.07639804482460022,0.07639804482460022,0.8578212261199951,Right,fireball
-0.008058682084083557,0.07771871984004974,0.07771871984004974,0.8174000978469849,Right,fireball
-0.008493192493915558,0.07769648730754852,0.07769648730754852,0.8169426918029785,Right,fireball
-0.007833112962543964,0.07727694511413574,0.07727694511413574,0.8216316103935242,Right,fireball
-0.007994449697434902,0.07591038197278976,0.07591038197278976,0.8171446919441223,Right,fireball
-0.008167633786797523,0.07542125135660172,0.07542125135660172,0.8356965780258179,Right,fireball
-0.007934428751468658,0.07455010712146759,0.07455010712146759,0.8832380771636963,Right,fireball
-0.007661673240363598,0.07511892914772034,0.07511892914772034,0.8406805992126465,Right,fireball
-0.007610013708472252,0.07256192713975906,0.07256192713975906,0.8551385998725891,Right,fireball
-0.008110275492072105,0.07095697522163391,0.07095697522163391,0.8458676934242249,Right,fireball
-0.007667113095521927,0.07554309070110321,0.07554309070110321,0.8976534008979797,Right,fireball
-0.007425124756991863,0.07408636808395386,0.07408636808395386,0.8712967038154602,Right,fireball
-0.0069058481603860855,0.07203149795532227,0.07203149795532227,0.8338160514831543,Right,fireball
-0.007042577024549246,0.07272013276815414,0.07272013276815414,0.8952663540840149,Right,fireball
-0.007288730703294277,0.07277899980545044,0.07277899980545044,0.8393024802207947,Right,fireball
-0.008531451225280762,0.07619497925043106,0.07619497925043106,0.8528473377227783,Right,fireball
-0.008471944369375706,0.07940775156021118,0.07940775156021118,0.9026687741279602,Right,fireball
-0.008123470470309258,0.08045867830514908,0.08045867830514908,0.9056820273399353,Right,fireball
-0.009317531250417233,0.07924988865852356,0.07924988865852356,0.9169013500213623,Right,fireball
-0.00948507059365511,0.08086825907230377,0.08086825907230377,0.9221094846725464,Right,fireball
-0.010833986103534698,0.08131064474582672,0.08131064474582672,0.9438987970352173,Right,fireball
-0.00893267709761858,0.08179106563329697,0.08179106563329697,0.8520622849464417,Right,fireball
-0.011844268068671227,0.08272364735603333,0.08272364735603333,0.875939667224884,Right,fireball
-0.012086538597941399,0.08463532477617264,0.08463532477617264,0.8630391359329224,Right,fireball
-0.012196962721645832,0.08456933498382568,0.08456933498382568,0.8921621441841125,Right,fireball
-0.01173329632729292,0.08515661209821701,0.08515661209821701,0.8867331743240356,Right,fireball
-0.0127242561429739,0.08473046123981476,0.08473046123981476,0.9100126028060913,Right,fireball
-0.013947993516921997,0.08502060174942017,0.08502060174942017,0.942679762840271,Right,fireball
-0.0131597351282835,0.08524327725172043,0.08524327725172043,0.9611896276473999,Right,fireball
-0.01355462335050106,0.08629495650529861,0.08629495650529861,0.9620330333709717,Right,fireball
-0.013700844720005989,0.08688576519489288,0.08688576519489288,0.9668093323707581,Right,fireball
-0.014873463660478592,0.08610110729932785,0.08610110729932785,0.9679844975471497,Right,fireball
-0.015571494586765766,0.08583258092403412,0.08583258092403412,0.9687254428863525,Right,fireball
-0.01531208772212267,0.08763066679239273,0.08763066679239273,0.9618028402328491,Right,fireball
-0.016352156177163124,0.08557474613189697,0.08557474613189697,0.9519906640052795,Right,fireball
-0.01762952283024788,0.08507164567708969,0.08507164567708969,0.9766664505004883,Right,fireball
-0.017597215250134468,0.08427776396274567,0.08427776396274567,0.9819291830062866,Right,fireball
-0.015984155237674713,0.08383822441101074,0.08383822441101074,0.9753711223602295,Right,fireball
-0.01608285680413246,0.08300266414880753,0.08300266414880753,0.9688500165939331,Right,fireball
-0.015167606063187122,0.08281292766332626,0.08281292766332626,0.9702606797218323,Right,fireball
-0.016170166432857513,0.08169548958539963,0.08169548958539963,0.9709252715110779,Right,fireball
-0.015492783859372139,0.08205948024988174,0.08205948024988174,0.9647406935691833,Right,fireball
-0.0157303586602211,0.08218369632959366,0.08218369632959366,0.9658535122871399,Right,fireball
-0.015376350842416286,0.08157353103160858,0.08157353103160858,0.9577800631523132,Right,fireball
-0.014507968910038471,0.08092648535966873,0.08092648535966873,0.9593999981880188,Right,fireball
-0.013614624738693237,0.08034734427928925,0.08034734427928925,0.9526832103729248,Right,fireball
-0.012807502411305904,0.0798102393746376,0.0798102393746376,0.9515510201454163,Right,fireball
-0.01212361641228199,0.07839684933423996,0.07839684933423996,0.9468369483947754,Right,fireball
-0.012056177482008934,0.07781945914030075,0.07781945914030075,0.9436622262001038,Right,fireball
-0.010885195806622505,0.07881401479244232,0.07881401479244232,0.9285847544670105,Right,fireball
-0.010724261403083801,0.0761837586760521,0.0761837586760521,0.9332603812217712,Right,fireball
-0.010441284626722336,0.07654950022697449,0.07654950022697449,0.9281738996505737,Right,fireball
-0.00922530610114336,0.07713726162910461,0.07713726162910461,0.9033187627792358,Right,fireball
